speakerid|speech_id|lastname|firstname|chamber|state|gender|party|district|nonvoting
113119000|1130000753|COLE|TOM|H|OK|M|R|4|voting
113121410|1130000754|SLAUGHTER|LOUISE|H|NY|F|D|25|voting
113119000|1130000755|COLE|TOM|H|OK|M|R|4|voting
113119000|1130000758|COLE|TOM|H|OK|M|R|4|voting
113121410|1130000760|SLAUGHTER|LOUISE|H|NY|F|D|25|voting
113119180|1130000761|DELAURO|ROSA|H|CT|F|D|3|voting
113119000|1130000762|COLE|TOM|H|OK|M|R|4|voting
113120420|1130000763|MCCLINTOCK|TOM|H|CA|M|R|4|voting
113121410|1130000764|SLAUGHTER|LOUISE|H|NY|F|D|25|voting
113120730|1130000765|PALLONE|FRANK|H|NJ|M|D|6|voting
113119000|1130000766|COLE|TOM|H|OK|M|R|4|voting
113119000|1130000769|COLE|TOM|H|OK|M|R|4|voting
113121410|1130000771|SLAUGHTER|LOUISE|H|NY|F|D|25|voting
113122440|1130000772|JEFFRIES|HAKEEM|H|NY|M|D|8|voting
113119000|1130000773|COLE|TOM|H|OK|M|R|4|voting
113121410|1130000774|SLAUGHTER|LOUISE|H|NY|F|D|25|voting
113120510|1130000775|MEEKS|GREGORY|H|NY|M|D|5|voting
113119000|1130000776|COLE|TOM|H|OK|M|R|4|voting
113117810|1130000777|RUNYAN|JON|H|NJ|M|R|3|voting
113121410|1130000778|SLAUGHTER|LOUISE|H|NY|F|D|25|voting
113117360|1130000779|ANDREWS|ROBERT|H|NJ|M|D|1|voting
113119000|1130000780|COLE|TOM|H|OK|M|R|4|voting
113121410|1130000781|SLAUGHTER|LOUISE|H|NY|F|D|25|voting
113119000|1130000783|COLE|TOM|H|OK|M|R|4|voting
113119000|1130000784|COLE|TOM|H|OK|M|R|4|voting
113121410|1130000785|SLAUGHTER|LOUISE|H|NY|F|D|25|voting
113120740|1130000786|PASCRELL|BILL|H|NJ|M|D|9|voting
113119000|1130000787|COLE|TOM|H|OK|M|R|4|voting
113121410|1130000788|SLAUGHTER|LOUISE|H|NY|F|D|25|voting
113120130|1130000789|LANGEVIN|JAMES|H|RI|M|D|2|voting
113119000|1130000790|COLE|TOM|H|OK|M|R|4|voting
113120240|1130000791|LOBIONDO|FRANK|H|NJ|M|R|2|voting
113121410|1130000792|SLAUGHTER|LOUISE|H|NY|F|D|25|voting
113120630|1130000793|NADLER|JERROLD|H|NY|M|D|10|voting
113119000|1130000794|COLE|TOM|H|OK|M|R|4|voting
113119000|1130000796|COLE|TOM|H|OK|M|R|4|voting
113121410|1130000797|SLAUGHTER|LOUISE|H|NY|F|D|25|voting
113119000|1130000799|COLE|TOM|H|OK|M|R|4|voting
113120520|1130000800|MICA|JOHN|H|FL|M|R|7|voting
113121410|1130000801|SLAUGHTER|LOUISE|H|NY|F|D|25|voting
113117850|1130000802|TIERNEY|JOHN|H|MA|M|D|6|voting
113119000|1130000803|COLE|TOM|H|OK|M|R|4|voting
113121410|1130000804|SLAUGHTER|LOUISE|H|NY|F|D|25|voting
113119000|1130000806|COLE|TOM|H|OK|M|R|4|voting
113121410|1130000807|SLAUGHTER|LOUISE|H|NY|F|D|25|voting
113119900|1130000808|ISRAEL|STEVE|H|NY|M|D|3|voting
113119000|1130000809|COLE|TOM|H|OK|M|R|4|voting
113121410|1130000810|SLAUGHTER|LOUISE|H|NY|F|D|25|voting
113119000|1130000812|COLE|TOM|H|OK|M|R|4|voting
113121410|1130000813|SLAUGHTER|LOUISE|H|NY|F|D|25|voting
113119000|1130000814|COLE|TOM|H|OK|M|R|4|voting
113121410|1130000815|SLAUGHTER|LOUISE|H|NY|F|D|25|voting
113119000|1130000816|COLE|TOM|H|OK|M|R|4|voting
113117860|1130000817|WAXMAN|HENRY|H|CA|M|D|33|voting
113122430|1130000818|MENG|GRACE|H|NY|F|D|6|voting
113121410|1130000820|SLAUGHTER|LOUISE|H|NY|F|D|25|voting
113120640|1130000822|NAPOLITANO|GRACE|H|CA|F|D|32|voting
113121410|1130000824|SLAUGHTER|LOUISE|H|NY|F|D|25|voting
113120640|1130000828|NAPOLITANO|GRACE|H|CA|F|D|32|voting
113119310|1130000829|ELLISON|KEITH|H|MN|M|D|5|voting
113119310|1130000831|ELLISON|KEITH|H|MN|M|D|5|voting
113120640|1130000833|NAPOLITANO|GRACE|H|CA|F|D|32|voting
113120280|1130000839|LOWEY|NITA|H|NY|F|D|17|voting
113119470|1130000840|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113119470|1130000842|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113120280|1130000843|LOWEY|NITA|H|NY|F|D|17|voting
113119830|1130000844|HOYER|STENY|H|MD|M|D|5|voting
113119470|1130000847|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113119470|1130000849|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113120280|1130000852|LOWEY|NITA|H|NY|F|D|17|voting
113120280|1130000855|LOWEY|NITA|H|NY|F|D|17|voting
113120280|1130000858|LOWEY|NITA|H|NY|F|D|17|voting
113120280|1130000860|LOWEY|NITA|H|NY|F|D|17|voting
113120280|1130000862|LOWEY|NITA|H|NY|F|D|17|voting
113121640|1130000863|VISCLOSKY|PETER|H|IN|M|D|1|voting
113117810|1130000865|RUNYAN|JON|H|NJ|M|R|3|voting
113120280|1130000866|LOWEY|NITA|H|NY|F|D|17|voting
113121320|1130000867|SERRANO|JOSE|H|NY|M|D|15|voting
113118010|1130000869|GRIMM|MICHAEL|H|NY|M|R|11|voting
113120280|1130000870|LOWEY|NITA|H|NY|F|D|17|voting
113120280|1130000876|LOWEY|NITA|H|NY|F|D|17|voting
113120720|1130000882|PALAZZO|STEVEN|H|MS|M|R|4|voting
113120280|1130000883|LOWEY|NITA|H|NY|F|D|17|voting
113120930|1130000884|RANGEL|CHARLES|H|NY|M|D|13|voting
113120280|1130000885|LOWEY|NITA|H|NY|F|D|17|voting
113120280|1130000886|LOWEY|NITA|H|NY|F|D|17|voting
113119500|1130000890|GARDNER|CORY|H|CO|M|R|4|voting
113119500|1130000892|GARDNER|CORY|H|CO|M|R|4|voting
113119500|1130000894|GARDNER|CORY|H|CO|M|R|4|voting
113120280|1130000895|LOWEY|NITA|H|NY|F|D|17|voting
113120280|1130000898|LOWEY|NITA|H|NY|F|D|17|voting
113120280|1130000901|LOWEY|NITA|H|NY|F|D|17|voting
113117360|1130000902|ANDREWS|ROBERT|H|NJ|M|D|1|voting
113120280|1130000904|LOWEY|NITA|H|NY|F|D|17|voting
113117360|1130000905|ANDREWS|ROBERT|H|NJ|M|D|1|voting
113120280|1130000907|LOWEY|NITA|H|NY|F|D|17|voting
113120780|1130000908|PELOSI|NANCY|H|CA|F|D|12|voting
113120280|1130000910|LOWEY|NITA|H|NY|F|D|17|voting
113119100|1130000911|CROWLEY|JOSEPH|H|NY|M|D|14|voting
113120280|1130000913|LOWEY|NITA|H|NY|F|D|17|voting
113119330|1130000914|ENGEL|ELIOT|H|NY|M|D|16|voting
113120280|1130000916|LOWEY|NITA|H|NY|F|D|17|voting
113121620|1130000918|VAN HOLLEN|CHRIS|H|MD|M|D|8|voting
113119750|1130000919|HENSARLING|JEB|H|TX|M|R|5|voting
113122250|1130000920|BARR|GARLAND|H|KY|M|R|6|voting
113120580|1130000925|MULVANEY|MICK|H|SC|M|R|5|voting
113120580|1130000928|MULVANEY|MICK|H|SC|M|R|5|voting
113120420|1130000929|MCCLINTOCK|TOM|H|CA|M|R|4|voting
113120580|1130000930|MULVANEY|MICK|H|SC|M|R|5|voting
113120320|1130000931|LUMMIS|CYNTHIA|H|WY|F|R|0|voting
113120580|1130000932|MULVANEY|MICK|H|SC|M|R|5|voting
113120280|1130000938|LOWEY|NITA|H|NY|F|D|17|voting
113120580|1130000939|MULVANEY|MICK|H|SC|M|R|5|voting
113121640|1130000942|VISCLOSKY|PETER|H|IN|M|D|1|voting
113120580|1130000944|MULVANEY|MICK|H|SC|M|R|5|voting
113120640|1130000946|NAPOLITANO|GRACE|H|CA|F|D|32|voting
113120640|1130000948|NAPOLITANO|GRACE|H|CA|F|D|32|voting
113119470|1130000949|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113119470|1130000950|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113120280|1130000951|LOWEY|NITA|H|NY|F|D|17|voting
113119470|1130000952|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113119470|1130000954|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113118640|1130000956|BLUMENAUER|EARL|H|OR|M|D|3|voting
113118640|1130000957|BLUMENAUER|EARL|H|OR|M|D|3|voting
113119470|1130000958|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113120240|1130000959|LOBIONDO|FRANK|H|NJ|M|R|2|voting
113119470|1130000960|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113118010|1130000961|GRIMM|MICHAEL|H|NY|M|R|11|voting
113118010|1130000962|GRIMM|MICHAEL|H|NY|M|R|11|voting
113119470|1130000963|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113119470|1130000965|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113120120|1130000966|LANCE|LEONARD|H|NJ|M|R|7|voting
113119470|1130000967|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113121320|1130000968|SERRANO|JOSE|H|NY|M|D|15|voting
113119470|1130000969|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113117810|1130000970|RUNYAN|JON|H|NJ|M|R|3|voting
113119470|1130000971|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113121400|1130000972|SIRES|ALBIO|H|NJ|M|D|8|voting
113119470|1130000974|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113120740|1130000975|PASCRELL|BILL|H|NJ|M|D|9|voting
113119470|1130000976|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113119100|1130000977|CROWLEY|JOSEPH|H|NY|M|D|14|voting
113119470|1130000978|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113118930|1130000979|CLARKE|YVETTE|H|NY|F|D|9|voting
113119470|1130000980|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113119420|1130000981|FLORES|BILL|H|TX|M|R|17|voting
113119420|1130000982|FLORES|BILL|H|TX|M|R|17|voting
113119470|1130000983|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113119470|1130000984|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113117810|1130000985|RUNYAN|JON|H|NJ|M|R|3|voting
113119420|1130000986|FLORES|BILL|H|TX|M|R|17|voting
113119470|1130000987|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113117650|1130000988|HOLT|RUSH|H|NJ|M|D|12|voting
113119420|1130000989|FLORES|BILL|H|TX|M|R|17|voting
113119470|1130000990|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113118920|1130000991|CICILLINE|DAVID|H|RI|M|D|1|voting
113119420|1130000992|FLORES|BILL|H|TX|M|R|17|voting
113117810|1130000993|RUNYAN|JON|H|NJ|M|R|3|voting
113117810|1130000995|RUNYAN|JON|H|NJ|M|R|3|voting
113117810|1130000996|RUNYAN|JON|H|NJ|M|R|3|voting
113117810|1130000998|RUNYAN|JON|H|NJ|M|R|3|voting
113119470|1130000999|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113117810|1130001000|RUNYAN|JON|H|NJ|M|R|3|voting
113117530|1130001001|BROUN|PAUL|H|GA|M|R|10|voting
113117530|1130001002|BROUN|PAUL|H|GA|M|R|10|voting
113119470|1130001003|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113119470|1130001004|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113118070|1130001005|FATTAH|CHAKA|H|PA|M|D|2|voting
113117530|1130001006|BROUN|PAUL|H|GA|M|R|10|voting
113119470|1130001007|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113117650|1130001008|HOLT|RUSH|H|NJ|M|D|12|voting
113117530|1130001009|BROUN|PAUL|H|GA|M|R|10|voting
113119470|1130001010|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113118640|1130001011|BLUMENAUER|EARL|H|OR|M|D|3|voting
113117530|1130001012|BROUN|PAUL|H|GA|M|R|10|voting
113120280|1130001015|LOWEY|NITA|H|NY|F|D|17|voting
113120280|1130001016|LOWEY|NITA|H|NY|F|D|17|voting
113120280|1130001018|LOWEY|NITA|H|NY|F|D|17|voting
113119470|1130001019|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113120280|1130001020|LOWEY|NITA|H|NY|F|D|17|voting
113121320|1130001021|SERRANO|JOSE|H|NY|M|D|15|voting
113118640|1130001023|BLUMENAUER|EARL|H|OR|M|D|3|voting
113118640|1130001024|BLUMENAUER|EARL|H|OR|M|D|3|voting
113119470|1130001025|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113118640|1130001026|BLUMENAUER|EARL|H|OR|M|D|3|voting
113119470|1130001027|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113121640|1130001028|VISCLOSKY|PETER|H|IN|M|D|1|voting
113118640|1130001029|BLUMENAUER|EARL|H|OR|M|D|3|voting
113121640|1130001030|VISCLOSKY|PETER|H|IN|M|D|1|voting
113118640|1130001031|BLUMENAUER|EARL|H|OR|M|D|3|voting
113121630|1130001032|VELAZQUEZ|NYDIA|H|NY|F|D|7|voting
113121630|1130001033|VELAZQUEZ|NYDIA|H|NY|F|D|7|voting
113119470|1130001034|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113121630|1130001035|VELAZQUEZ|NYDIA|H|NY|F|D|7|voting
113119470|1130001036|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113121630|1130001037|VELAZQUEZ|NYDIA|H|NY|F|D|7|voting
113119840|1130001038|HUELSKAMP|TIM|H|KS|M|R|1|voting
113119840|1130001039|HUELSKAMP|TIM|H|KS|M|R|1|voting
113119470|1130001040|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113119840|1130001041|HUELSKAMP|TIM|H|KS|M|R|1|voting
113119470|1130001042|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113119840|1130001043|HUELSKAMP|TIM|H|KS|M|R|1|voting
113119410|1130001044|FLEMING|JOHN|H|LA|M|R|4|voting
113119410|1130001045|FLEMING|JOHN|H|LA|M|R|4|voting
113119410|1130001046|FLEMING|JOHN|H|LA|M|R|4|voting
113119180|1130001047|DELAURO|ROSA|H|CT|F|D|3|voting
113119180|1130001048|DELAURO|ROSA|H|CT|F|D|3|voting
113119410|1130001049|FLEMING|JOHN|H|LA|M|R|4|voting
113119180|1130001050|DELAURO|ROSA|H|CT|F|D|3|voting
113119410|1130001051|FLEMING|JOHN|H|LA|M|R|4|voting
113119410|1130001052|FLEMING|JOHN|H|LA|M|R|4|voting
113118570|1130001053|BENISHEK|DAN|H|MI|M|R|1|voting
113118570|1130001054|BENISHEK|DAN|H|MI|M|R|1|voting
113119470|1130001055|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113119470|1130001056|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113119470|1130001058|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113118570|1130001059|BENISHEK|DAN|H|MI|M|R|1|voting
113119470|1130001060|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113118570|1130001061|BENISHEK|DAN|H|MI|M|R|1|voting
113121630|1130001071|VELAZQUEZ|NYDIA|H|NY|F|D|7|voting
113121630|1130001072|VELAZQUEZ|NYDIA|H|NY|F|D|7|voting
113119470|1130001073|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113121630|1130001074|VELAZQUEZ|NYDIA|H|NY|F|D|7|voting
113119470|1130001075|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113120280|1130001076|LOWEY|NITA|H|NY|F|D|17|voting
113121630|1130001077|VELAZQUEZ|NYDIA|H|NY|F|D|7|voting
113120280|1130001078|LOWEY|NITA|H|NY|F|D|17|voting
113121630|1130001079|VELAZQUEZ|NYDIA|H|NY|F|D|7|voting
113120640|1130001081|NAPOLITANO|GRACE|H|CA|F|D|32|voting
113122060|1130001082|CARDENAS|TONY|H|CA|M|D|29|voting
113120640|1130001084|NAPOLITANO|GRACE|H|CA|F|D|32|voting
113120640|1130001086|NAPOLITANO|GRACE|H|CA|F|D|32|voting
113120640|1130001088|NAPOLITANO|GRACE|H|CA|F|D|32|voting
113120640|1130001090|NAPOLITANO|GRACE|H|CA|F|D|32|voting
113120640|1130001092|NAPOLITANO|GRACE|H|CA|F|D|32|voting
113119470|1130001093|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113120640|1130001094|NAPOLITANO|GRACE|H|CA|F|D|32|voting
113121800|1130001102|YARMUTH|JOHN|H|KY|M|D|3|voting
113121800|1130001104|YARMUTH|JOHN|H|KY|M|D|3|voting
113118990|1130001105|COHEN|STEVE|H|TN|M|D|9|voting
113122240|1130001110|MESSER|LUKE|H|IN|M|R|6|voting
113122240|1130001112|MESSER|LUKE|H|IN|M|R|6|voting
113122240|1130001114|MESSER|LUKE|H|IN|M|R|6|voting
113122220|1130001115|WALORSKI|JACKIE|H|IN|F|R|2|voting
113122240|1130001116|MESSER|LUKE|H|IN|M|R|6|voting
113122350|1130001117|PITTENGER|ROBERT|H|NC|M|R|9|voting
113122240|1130001118|MESSER|LUKE|H|IN|M|R|6|voting
113122240|1130001121|MESSER|LUKE|H|IN|M|R|6|voting
113122630|1130001122|STEWART|CHRIS|H|UT|M|R|2|voting
113122240|1130001123|MESSER|LUKE|H|IN|M|R|6|voting
113122240|1130001125|MESSER|LUKE|H|IN|M|R|6|voting
113122600|1130001126|WILLIAMS|ROGER|H|TX|M|R|25|voting
113122240|1130001127|MESSER|LUKE|H|IN|M|R|6|voting
113117960|1130001128|BENTIVOLIO|KERRY|H|MI|M|R|11|voting
113122240|1130001129|MESSER|LUKE|H|IN|M|R|6|voting
113119490|1130001131|GARAMENDI|JOHN|H|CA|M|D|3|voting
113121570|1130001132|TONKO|PAUL|H|NY|M|D|20|voting
113119490|1130001133|GARAMENDI|JOHN|H|CA|M|D|3|voting
113121570|1130001134|TONKO|PAUL|H|NY|M|D|20|voting
113119490|1130001135|GARAMENDI|JOHN|H|CA|M|D|3|voting
113121570|1130001136|TONKO|PAUL|H|NY|M|D|20|voting
113119490|1130001137|GARAMENDI|JOHN|H|CA|M|D|3|voting
113121570|1130001138|TONKO|PAUL|H|NY|M|D|20|voting
113119490|1130001139|GARAMENDI|JOHN|H|CA|M|D|3|voting
113121570|1130001140|TONKO|PAUL|H|NY|M|D|20|voting
113119490|1130001141|GARAMENDI|JOHN|H|CA|M|D|3|voting
113121570|1130001142|TONKO|PAUL|H|NY|M|D|20|voting
113119490|1130001143|GARAMENDI|JOHN|H|CA|M|D|3|voting
113121570|1130001144|TONKO|PAUL|H|NY|M|D|20|voting
113119490|1130001145|GARAMENDI|JOHN|H|CA|M|D|3|voting
113121570|1130001146|TONKO|PAUL|H|NY|M|D|20|voting
113119490|1130001147|GARAMENDI|JOHN|H|CA|M|D|3|voting
113119540|1130001149|GOHMERT|LOUIE|H|TX|M|R|1|voting
113119540|1130001151|GOHMERT|LOUIE|H|TX|M|R|1|voting
113121120|1130001153|ROYCE|EDWARD|H|CA|M|R|39|voting
113119540|1130001154|GOHMERT|LOUIE|H|TX|M|R|1|voting
113120230|1130001155|LIPINSKI|DANIEL|H|IL|M|D|3|voting
113117540|1130001214|CAMP|DAVE|H|MI|M|R|4|voting
113118640|1130001217|BLUMENAUER|EARL|H|OR|M|D|3|voting
113120850|1130001219|POE|TED|H|TX|M|R|2|voting
113120450|1130001221|MCGOVERN|JAMES|H|MA|M|D|2|voting
113119640|1130001223|GRIFFITH|H.|H|VA|M|R|9|voting
113120820|1130001225|PIERLUISI|PEDRO|H|PR|M|D|0|nonvoting
113120710|1130001231|OLSON|PETE|H|TX|M|R|22|voting
113120710|1130001233|OLSON|PETE|H|TX|M|R|22|voting
113120710|1130001236|OLSON|PETE|H|TX|M|R|22|voting
113121410|1130001237|SLAUGHTER|LOUISE|H|NY|F|D|25|voting
113122240|1130001238|MESSER|LUKE|H|IN|M|R|6|voting
113122160|1130001239|FRANKEL|LOIS|H|FL|F|D|22|voting
113122030|1130001241|SWALWELL|ERIC|H|CA|M|D|15|voting
113120010|1130001242|KAPTUR|MARCY|H|OH|F|D|9|voting
113118820|1130001243|CAPPS|LOIS|H|CA|F|D|24|voting
113123480|1130001244|HANABUSA|COLLEEN|H|HI|F|D|1|voting
113121870|1130001245|BONAMICI|SUZANNE|H|OR|F|D|1|voting
113117650|1130001246|HOLT|RUSH|H|NJ|M|D|12|voting
113119170|1130001247|DEGETTE|DIANA|H|CO|F|D|1|voting
113121560|1130001248|TIPTON|SCOTT|H|CO|M|R|3|voting
113120730|1130001251|PALLONE|FRANK|H|NJ|M|D|6|voting
113119360|1130001252|FARR|SAM|H|CA|M|D|20|voting
113121990|1130001253|LAMALFA|DOUG|H|CA|M|R|1|voting
113120840|1130001255|PITTS|JOSEPH|H|PA|M|R|16|voting
113120840|1130001257|PITTS|JOSEPH|H|PA|M|R|16|voting
113120840|1130001259|PITTS|JOSEPH|H|PA|M|R|16|voting
113120730|1130001260|PALLONE|FRANK|H|NJ|M|D|6|voting
113120840|1130001261|PITTS|JOSEPH|H|PA|M|R|16|voting
113120730|1130001263|PALLONE|FRANK|H|NJ|M|D|6|voting
113119340|1130001264|ESHOO|ANNA|H|CA|F|D|18|voting
113120840|1130001265|PITTS|JOSEPH|H|PA|M|R|16|voting
113120730|1130001266|PALLONE|FRANK|H|NJ|M|D|6|voting
113120730|1130001267|PALLONE|FRANK|H|NJ|M|D|6|voting
113120730|1130001269|PALLONE|FRANK|H|NJ|M|D|6|voting
113120840|1130001270|PITTS|JOSEPH|H|PA|M|R|16|voting
113117860|1130001271|WAXMAN|HENRY|H|CA|M|D|33|voting
113120840|1130001274|PITTS|JOSEPH|H|PA|M|R|16|voting
113119270|1130001281|DUFFY|SEAN|H|WI|M|R|7|voting
113119270|1130001282|DUFFY|SEAN|H|WI|M|R|7|voting
113118490|1130001284|ADERHOLT|ROBERT|H|AL|M|R|4|voting
113117910|1130001287|MAFFEI|DANIEL|H|NY|M|D|24|voting
113119700|1130001288|HARRIS|ANDY|H|MD|M|R|1|voting
113120710|1130001289|OLSON|PETE|H|TX|M|R|22|voting
113119310|1130001291|ELLISON|KEITH|H|MN|M|D|5|voting
113118630|1130001296|BLACKBURN|MARSHA|H|TN|F|R|7|voting
113122320|1130001298|WAGNER|ANN|H|MO|F|R|2|voting
113118040|1130001300|NUNNELEE|ALAN|H|MS|M|R|1|voting
113120870|1130001302|POMPEO|MIKE|H|KS|M|R|4|voting
113119710|1130001304|HARTZLER|VICKY|H|MO|F|R|4|voting
113119840|1130001306|HUELSKAMP|TIM|H|KS|M|R|1|voting
113117370|1130001308|CANTOR|ERIC|H|VA|M|R|7|voting
113121660|1130001310|WALBERG|TIM|H|MI|M|R|7|voting
113120770|1130001312|PEARCE|STEVAN|H|NM|M|R|2|voting
113119700|1130001314|HARRIS|ANDY|H|MD|M|R|1|voting
113121020|1130001316|ROE|DAVID|H|TN|M|R|1|voting
113121020|1130001317|ROE|DAVID|H|TN|M|R|1|voting
113119410|1130001319|FLEMING|JOHN|H|LA|M|R|4|voting
113121260|1130001321|SCHWEIKERT|DAVID|H|AZ|M|R|6|voting
113119450|1130001326|FOXX|VIRGINIA|H|NC|F|R|5|voting
113119440|1130001330|FORTENBERRY|JEFF|H|NE|M|R|1|voting
113119440|1130001332|FORTENBERRY|JEFF|H|NE|M|R|1|voting
113119440|1130001334|FORTENBERRY|JEFF|H|NE|M|R|1|voting
113119440|1130001336|FORTENBERRY|JEFF|H|NE|M|R|1|voting
113119440|1130001338|FORTENBERRY|JEFF|H|NE|M|R|1|voting
113119440|1130001340|FORTENBERRY|JEFF|H|NE|M|R|1|voting
113119440|1130001342|FORTENBERRY|JEFF|H|NE|M|R|1|voting
113119440|1130001344|FORTENBERRY|JEFF|H|NE|M|R|1|voting
113119440|1130001346|FORTENBERRY|JEFF|H|NE|M|R|1|voting
113119460|1130001347|FRANKS|TRENT|H|AZ|M|R|8|voting
113119750|1130001348|HENSARLING|JEB|H|TX|M|R|5|voting
113121010|1130001349|ROBY|MARTHA|H|AL|F|R|2|voting
113121710|1130001350|WEBSTER|DANIEL|H|FL|M|R|10|voting
113120270|1130001351|LONG|BILLY|H|MO|M|R|7|voting
113121100|1130001352|ROSS|DENNIS|H|FL|M|R|15|voting
113120961|1130001357|REID|HARRY|S|NV|M|D||voting
113120961|1130001358|REID|HARRY|S|NV|M|D||voting
113118361|1130001360|MCCONNELL|MITCH|S|KY|M|R||voting
113118971|1130001362|COATS|DANIEL|S|IN|M|R||voting
113118371|1130001370|MERKLEY|JEFF|S|OR|M|D||voting
113118371|1130001372|MERKLEY|JEFF|S|OR|M|D||voting
113118371|1130001377|MERKLEY|JEFF|S|OR|M|D||voting
113118371|1130001379|MERKLEY|JEFF|S|OR|M|D||voting
113118371|1130001382|MERKLEY|JEFF|S|OR|M|D||voting
113118321|1130001385|DURBIN|RICHARD|S|IL|M|D||voting
113118321|1130001387|DURBIN|RICHARD|S|IL|M|D||voting
113118351|1130001394|INHOFE|JAMES|S|OK|M|R||voting
113118351|1130001396|INHOFE|JAMES|S|OK|M|R||voting
113118351|1130001398|INHOFE|JAMES|S|OK|M|R||voting
113117431|1130001400|LANDRIEU|MARY|S|LA|F|D||voting
113117431|1130001402|LANDRIEU|MARY|S|LA|F|D||voting
113117431|1130001405|LANDRIEU|MARY|S|LA|F|D||voting
113118321|1130001407|DURBIN|RICHARD|S|IL|M|D||voting
113118321|1130001409|DURBIN|RICHARD|S|IL|M|D||voting
113117271|1130001411|LAUTENBERG|FRANK|S|NJ|M|D||voting
113118141|1130001412|CASEY|ROBERT|S|PA|M|D||voting
113120961|1130001414|REID|HARRY|S|NV|M|D||voting
113120961|1130001415|REID|HARRY|S|NV|M|D||voting
113120961|1130001416|REID|HARRY|S|NV|M|D||voting
113120961|1130001417|REID|HARRY|S|NV|M|D||voting
113120961|1130001418|REID|HARRY|S|NV|M|D||voting
113120961|1130001419|REID|HARRY|S|NV|M|D||voting
113120961|1130001420|REID|HARRY|S|NV|M|D||voting
113120961|1130001421|REID|HARRY|S|NV|M|D||voting
113120961|1130001422|REID|HARRY|S|NV|M|D||voting
113120961|1130001423|REID|HARRY|S|NV|M|D||voting
113120181|1130001424|LEAHY|PATRICK|S|VT|M|D||voting
113120181|1130001425|LEAHY|PATRICK|S|VT|M|D||voting
113120181|1130001426|LEAHY|PATRICK|S|VT|M|D||voting
113117411|1130001427|HARKIN|THOMAS|S|IA|M|D||voting
113117411|1130001428|HARKIN|THOMAS|S|IA|M|D||voting
113118351|1130001429|INHOFE|JAMES|S|OK|M|R||voting
113118321|1130001431|DURBIN|RICHARD|S|IL|M|D||voting
113121251|1130001432|SCHUMER|CHARLES|S|NY|M|D||voting
113121251|1130001434|SCHUMER|CHARLES|S|NY|M|D||voting
113121251|1130001435|SCHUMER|CHARLES|S|NY|M|D||voting
113121251|1130001437|SCHUMER|CHARLES|S|NY|M|D||voting
113121251|1130001438|SCHUMER|CHARLES|S|NY|M|D||voting
113121251|1130001440|SCHUMER|CHARLES|S|NY|M|D||voting
113121251|1130001442|SCHUMER|CHARLES|S|NY|M|D||voting
